sales_region_code,item_code,first_cate_code,second_cate_code
103,20076,303,401
103,20085,301,405
103,20086,303,401
103,20088,308,404
103,20089,307,403
103,20091,308,404
103,20093,306,407
103,20099,302,408
103,20107,306,407
103,20111,306,407
103,20113,308,404
103,20118,305,412
103,20119,305,412
103,20121,306,407
103,20123,306,407
103,20127,307,403
103,20131,306,407
103,20134,305,412
103,20135,303,401
103,20139,306,407
103,20142,306,407
103,20145,306,407
103,20146,306,402
103,20147,307,403
103,20150,304,409
103,20152,305,412
103,20155,303,401
103,20156,305,412
103,20160,303,410
103,20161,302,408
103,20162,302,408
103,20164,306,407
103,20165,305,412
103,20169,308,404
103,20172,306,407
103,20173,303,401
103,20175,304,409
103,20176,307,403
103,20178,307,403
103,20182,303,401
103,20187,302,408
103,20189,305,412
103,20191,305,412
103,20192,308,404
103,20193,302,408
103,20195,302,408
103,20198,303,401
103,20206,305,412
103,20207,303,401
103,20213,305,412
103,20215,302,408
103,20221,306,407
103,20222,302,408
103,20224,307,403
103,20225,303,411
103,20226,303,401
103,20227,308,404
103,20231,305,412
103,20235,303,411
103,20238,302,408
103,20240,306,407
103,20246,304,409
103,20248,306,402
103,20251,303,406
103,20252,306,407
103,20253,306,407
103,20254,303,401
103,20256,307,403
103,20258,306,407
103,20259,306,407
103,20267,303,401
103,20272,308,404
103,20278,305,412
103,20283,306,407
103,20284,304,409
103,20291,306,407
103,20292,305,412
103,20296,305,412
103,20297,306,407
103,20300,305,412
103,20310,302,408
103,20311,307,403
103,20313,305,412
103,20316,301,405
103,20320,306,407
103,20321,302,408
103,20323,305,412
103,20324,303,401
103,20325,308,404
103,20329,308,404
103,20336,303,401
103,20337,302,408
103,20341,308,404
103,20343,304,409
103,20344,308,404
103,20346,306,407
103,20347,308,404
103,20350,305,412
103,20351,305,412
103,20352,305,412
103,20355,303,401
103,20356,308,404
103,20357,301,405
103,20358,302,408
103,20359,305,412
103,20366,302,408
103,20368,306,407
103,20384,307,403
103,20385,306,407
103,20387,305,412
103,20389,302,408
103,20390,303,401
103,20392,306,407
103,20394,303,406
103,20396,305,412
103,20398,303,401
103,20403,306,407
103,20404,303,401
103,20405,302,408
103,20407,305,412
103,20412,306,407
103,20413,306,407
103,20414,308,404
103,20415,305,412
103,20418,307,403
103,20419,306,407
103,20422,302,408
103,20427,302,408
103,20428,303,401
103,20433,305,412
103,20434,306,407
103,20438,304,409
103,20445,303,401
103,20447,304,409
103,20449,306,407
103,20452,301,405
103,20456,304,409
103,20457,305,412
103,20459,305,412
103,20461,303,406
103,20464,307,403
103,20465,302,408
103,20472,308,404
103,20473,306,407
103,20478,302,408
103,20479,302,408
103,20480,307,403
103,20483,305,412
103,20492,307,403
103,20494,304,409
103,20501,306,407
103,20503,308,404
103,20504,307,403
103,20515,305,412
103,20522,305,412
103,20523,308,404
103,20525,301,405
103,20527,303,406
103,20531,307,403
103,20533,305,412
103,20540,303,401
103,20545,305,412
103,20547,305,412
103,20549,307,403
103,20551,306,407
103,20554,305,412
103,20555,308,404
103,20556,306,407
103,20561,303,401
103,20563,303,401
103,20565,305,412
103,20567,303,406
103,20568,306,407
103,20569,303,401
103,20573,306,407
103,20575,308,404
103,20580,302,408
103,20581,305,412
103,20582,302,408
103,20583,306,407
103,20587,306,407
103,20589,303,401
103,20593,303,401
103,20596,302,408
103,20597,302,408
103,20600,307,403
103,20604,307,403
103,20608,302,408
103,20614,304,409
103,20617,307,403
103,20618,307,403
103,20625,302,408
103,20627,307,403
103,20628,303,401
103,20631,307,403
103,20636,306,407
103,20648,305,412
103,20649,308,404
103,20653,305,412
103,20654,307,403
103,20655,306,407
103,20657,303,410
103,20660,308,404
103,20661,302,408
103,20662,305,412
103,20664,307,403
103,20666,307,403
103,20674,308,404
103,20675,307,403
103,20678,303,401
103,20683,302,408
103,20684,303,401
103,20687,307,403
103,20693,308,404
103,20694,305,412
103,20696,305,412
103,20697,304,409
103,20699,306,407
103,20701,302,408
103,20702,305,412
103,20703,302,408
103,20704,307,403
103,20707,306,407
103,20709,302,408
103,20711,304,409
103,20712,306,407
103,20714,305,412
103,20717,303,401
103,20720,303,401
103,20722,306,407
103,20727,302,408
103,20730,302,408
103,20731,302,408
103,20734,306,407
103,20737,308,404
103,20738,305,412
103,20739,305,412
103,20740,304,409
103,20743,305,412
103,20744,302,408
103,20747,302,408
103,20750,306,407
103,20753,308,404
103,20759,302,408
103,20763,308,404
103,20764,305,412
103,20766,306,407
103,20768,308,404
103,20773,303,401
103,20775,306,407
103,20777,308,404
103,20782,303,406
103,20786,303,401
103,20789,302,408
103,20795,307,403
103,20797,305,412
103,20803,304,409
103,20805,306,407
103,20808,306,407
103,20810,306,407
103,20816,306,407
103,20820,306,407
103,20822,306,407
103,20825,308,404
103,20827,303,401
103,20840,303,401
103,20841,307,403
103,20842,308,404
103,20849,305,412
103,20854,302,408
103,20860,302,408
103,20862,307,403
103,20868,308,404
103,20877,308,404
103,20878,303,401
103,20879,305,412
103,20880,305,412
103,20885,306,407
103,20886,303,410
103,20892,306,407
103,20896,307,403
103,20897,306,407
103,20900,306,407
103,20901,303,410
103,20905,304,409
103,20911,301,405
103,20913,306,407
103,20914,302,408
103,20915,304,409
103,20916,306,407
103,20920,306,407
103,20922,305,412
103,20925,306,407
103,20932,303,401
103,20934,305,412
103,20937,308,404
103,20939,308,404
103,20940,303,410
103,20942,305,412
103,20944,301,405
103,20947,306,407
103,20949,307,403
103,20951,302,408
103,20953,302,408
103,20956,307,403
103,20973,306,407
103,20980,303,401
103,20981,304,409
103,20984,306,407
103,20985,303,401
103,20988,303,401
103,20992,303,411
103,20993,306,407
103,20994,302,408
103,20996,306,407
103,20997,305,412
103,21000,301,405
103,21001,305,412
103,21005,306,407
103,21016,308,404
103,21023,306,407
103,21026,306,407
103,21027,302,408
103,21034,306,407
103,21036,303,406
103,21037,308,404
103,21038,308,404
103,21043,306,407
103,21046,302,408
103,21049,304,409
103,21053,306,407
103,21054,308,404
103,21061,308,404
103,21067,302,408
103,21068,305,412
103,21069,303,401
103,21075,303,401
103,21076,302,408
103,21081,307,403
103,21082,306,407
103,21088,301,405
103,21094,306,407
103,21100,302,408
103,21101,308,404
103,21103,306,407
103,21105,308,404
103,21106,306,407
103,21109,302,408
103,21110,307,403
103,21111,303,410
103,21113,306,407
103,21115,307,403
103,21119,305,412
103,21123,303,406
103,21125,304,409
103,21129,302,408
103,21130,305,412
103,21143,303,401
103,21144,303,401
103,21151,306,407
103,21153,303,401
103,21154,306,407
103,21157,308,404
103,21158,306,407
103,21160,306,407
103,21168,308,404
103,21173,308,404
103,21174,305,412
103,21180,303,401
103,21182,303,401
103,21183,307,403
103,21184,303,401
103,21185,307,403
103,21188,303,410
103,21192,303,411
103,21195,302,408
103,21198,306,407
103,21206,306,407
103,21211,303,401
103,21212,306,407
103,21214,306,407
103,21215,303,401
103,21224,306,407
103,21225,306,407
103,21228,302,408
103,21230,305,412
103,21235,306,407
103,21236,303,410
103,21238,308,404
103,21240,302,408
103,21245,302,408
103,21249,307,403
103,21250,303,401
103,21252,306,407
103,21253,306,407
103,21255,306,407
103,21256,306,407
103,21260,301,405
103,21268,307,403
103,21269,303,401
103,21271,306,407
103,21274,305,412
103,21280,306,407
103,21285,306,407
103,21290,305,412
103,21292,303,410
103,21296,304,409
103,21312,302,408
103,21314,308,404
103,21318,303,401
103,21320,306,407
103,21321,306,407
103,21328,303,410
103,21329,308,404
103,21330,303,401
103,21331,306,407
103,21340,304,409
103,21346,306,407
103,21350,305,412
103,21357,303,406
103,21359,306,407
103,21361,303,401
103,21363,305,412
103,21369,306,407
103,21371,305,412
103,21373,306,407
103,21376,308,404
103,21379,305,412
103,21386,306,407
103,21394,306,407
103,21398,308,404
103,21405,305,412
103,21406,303,401
103,21407,308,404
103,21409,303,410
103,21412,302,408
103,21415,305,412
103,21420,307,403
103,21424,306,407
103,21425,307,403
103,21430,306,407
103,21431,302,408
103,21433,304,409
103,21435,308,404
103,21437,302,408
103,21440,305,412
103,21444,307,403
103,21446,308,404
103,21450,302,408
103,21452,303,406
103,21456,306,407
103,21459,306,407
103,21460,303,406
103,21461,305,412
103,21462,308,404
103,21467,306,407
103,21468,305,412
103,21472,306,407
103,21477,303,411
103,21478,302,408
103,21480,303,401
103,21484,305,412
103,21488,307,403
103,21490,306,407
103,21491,305,412
103,21492,306,407
103,21501,306,407
103,21502,302,408
103,21507,306,407
103,21523,306,407
103,21524,307,403
103,21527,306,407
103,21529,304,409
103,21532,304,409
103,21542,306,407
103,21543,307,403
103,21545,306,407
103,21546,306,407
103,21549,307,403
103,21550,301,405
103,21555,303,410
103,21557,307,403
103,21562,306,407
103,21574,304,409
103,21576,302,408
103,21577,302,408
103,21583,305,412
103,21585,302,408
103,21586,302,408
103,21589,306,407
103,21592,307,403
103,21596,302,408
103,21597,302,408
103,21598,305,412
103,21601,306,407
103,21606,302,408
103,21607,306,407
103,21617,303,401
103,21619,306,402
103,21626,308,404
103,21630,308,404
103,21637,305,412
103,21639,308,404
103,21644,303,401
103,21648,306,407
103,21650,303,401
103,21652,302,408
103,21664,307,403
103,21667,307,403
103,21675,305,412
103,21681,302,408
103,21683,302,408
103,21684,304,409
103,21687,306,407
103,21690,303,401
103,21698,308,404
103,21703,305,412
103,21709,302,408
103,21713,305,412
103,21715,302,408
103,21716,307,403
103,21721,302,408
103,21727,306,407
103,21731,301,405
103,21737,307,403
103,21740,307,403
103,21743,307,403
103,21749,303,401
103,21751,306,402
103,21754,305,412
103,21755,307,403
103,21757,303,406
103,21760,302,408
103,21764,302,408
103,21765,304,409
103,21768,307,403
103,21772,307,403
103,21775,302,408
103,21777,302,408
103,21779,307,403
103,21781,307,403
103,21785,305,412
103,21793,303,411
103,21795,306,407
103,21796,305,412
103,21801,301,405
103,21807,303,410
103,21808,303,410
103,21809,307,403
103,21814,306,407
103,21819,306,402
103,21822,307,403
103,21823,302,408
103,21839,307,403
103,21845,302,408
103,21855,302,408
103,21862,308,404
103,21865,306,407
103,21867,301,405
103,21871,306,407
103,21873,303,401
103,21875,302,408
103,21878,305,412
103,21879,306,407
103,21881,306,407
103,21883,306,407
103,21887,302,408
103,21892,303,410
103,21895,308,404
103,21898,306,407
103,21900,307,403
103,21902,308,404
103,21903,305,412
103,21911,306,407
103,21913,306,407
103,21914,306,407
103,21915,303,410
103,21916,305,412
103,21923,307,403
103,21928,308,404
103,21940,303,401
103,21951,307,403
103,21953,307,403
103,21954,302,408
103,21959,305,412
103,21960,303,401
103,21961,308,404
103,21962,303,401
103,21964,303,410
103,21969,303,410
103,21974,306,407
103,21977,307,403
103,21978,307,403
103,21980,303,401
103,21982,305,412
103,21986,301,405
103,21994,303,401
103,21995,306,407
103,22004,303,401
103,22006,302,408
103,22007,302,408
103,22008,308,404
103,22015,304,409
103,22021,307,403
103,22027,306,402
103,22028,305,412
103,22030,307,403
103,22035,305,412
103,22040,304,409
103,22045,302,408
103,22046,305,412
103,22047,306,407
103,22050,308,404
103,22052,302,408
103,22058,302,408
103,22059,305,412
103,22061,306,407
103,22066,307,403
103,22071,303,410
103,22075,307,403
103,22081,303,401
103,22083,303,401
103,22084,302,408
105,20002,303,406
105,20003,301,405
105,20004,303,401
105,20006,307,403
105,20011,303,401
105,20014,307,403
105,20016,303,401
105,20018,306,407
105,20024,306,402
105,20025,302,408
105,20030,307,403
105,20032,303,401
105,20038,307,403
105,20039,305,412
105,20041,302,408
105,20044,308,404
105,20046,303,401
105,20047,308,404
105,20055,304,409
105,20056,302,408
105,20058,303,401
105,20069,306,407
105,20073,302,408
105,20074,308,404
105,20084,302,408
105,20085,301,405
105,20088,308,404
105,20089,307,403
105,20091,308,404
105,20093,306,407
105,20099,302,408
105,20107,306,407
105,20111,306,407
105,20113,308,404
105,20118,305,412
105,20119,305,412
105,20121,306,407
105,20123,306,407
105,20127,307,403
105,20134,305,412
105,20139,306,407
105,20142,306,407
105,20145,306,407
105,20146,306,402
105,20150,304,409
105,20152,305,412
105,20153,306,407
105,20156,305,412
105,20157,303,401
105,20158,302,408
105,20160,303,410
105,20161,302,408
105,20162,302,408
105,20163,302,408
105,20164,306,407
105,20165,305,412
105,20169,308,404
105,20173,303,401
105,20175,304,409
105,20176,307,403
105,20178,307,403
105,20182,303,401
105,20192,308,404
105,20195,302,408
105,20198,303,401
105,20206,305,412
105,20207,303,401
105,20213,305,412
105,20215,302,408
105,20218,302,408
105,20221,306,407
105,20224,307,403
105,20225,303,411
105,20226,303,401
105,20227,308,404
105,20230,306,407
105,20231,305,412
105,20234,306,407
105,20235,303,411
105,20238,302,408
105,20239,306,407
105,20240,306,407
105,20247,306,407
105,20248,306,402
105,20249,302,408
105,20252,306,407
105,20253,306,407
105,20254,303,401
105,20256,307,403
105,20259,306,407
105,20261,304,409
105,20268,306,407
105,20272,308,404
105,20273,303,401
105,20274,302,408
105,20278,305,412
105,20282,305,412
105,20283,306,407
105,20284,304,409
105,20291,306,407
105,20292,305,412
105,20294,308,404
105,20296,305,412
105,20297,306,407
105,20300,305,412
105,20304,302,408
105,20310,302,408
105,20311,307,403
105,20313,305,412
105,20316,301,405
105,20319,302,408
105,20320,306,407
105,20321,302,408
105,20323,305,412
105,20324,303,401
105,20325,308,404
105,20332,302,408
105,20336,303,401
105,20337,302,408
105,20341,308,404
105,20343,304,409
105,20344,308,404
105,20346,306,407
105,20347,308,404
105,20350,305,412
105,20353,306,407
105,20357,301,405
105,20359,305,412
105,20366,302,408
105,20368,306,407
105,20377,303,410
105,20384,307,403
105,20385,306,407
105,20387,305,412
105,20392,306,407
105,20396,305,412
105,20397,307,403
105,20398,303,401
105,20401,307,403
105,20403,306,407
105,20404,303,401
105,20405,302,408
105,20407,305,412
105,20413,306,407
105,20414,308,404
105,20416,301,405
105,20418,307,403
105,20419,306,407
105,20426,306,407
105,20427,302,408
105,20429,305,412
105,20433,305,412
105,20438,304,409
105,20439,302,408
105,20444,306,407
105,20445,303,401
105,20447,304,409
105,20449,306,407
105,20452,301,405
105,20454,306,407
105,20456,304,409
105,20457,305,412
105,20461,303,406
105,20464,307,403
105,20469,306,407
105,20472,308,404
105,20473,306,407
105,20474,302,408
105,20476,307,403
105,20478,302,408
105,20480,307,403
105,20492,307,403
105,20494,304,409
105,20498,306,407
105,20501,306,407
105,20503,308,404
105,20504,307,403
105,20510,308,404
105,20512,308,404
105,20515,305,412
105,20522,305,412
105,20523,308,404
105,20525,301,405
105,20531,307,403
105,20533,305,412
105,20538,306,407
105,20540,303,401
105,20545,305,412
105,20549,307,403
105,20552,308,404
105,20554,305,412
105,20555,308,404
105,20561,303,401
105,20563,303,401
105,20564,308,404
105,20567,303,406
105,20569,303,401
105,20575,308,404
105,20580,302,408
105,20581,305,412
105,20582,302,408
105,20583,306,407
105,20584,306,407
105,20588,302,408
105,20592,302,408
105,20596,302,408
105,20597,302,408
105,20600,307,403
105,20604,307,403
105,20614,304,409
105,20618,307,403
105,20619,307,403
105,20624,302,408
105,20625,302,408
105,20627,307,403
105,20628,303,401
105,20629,307,403
105,20630,306,407
105,20631,307,403
105,20633,306,407
105,20636,306,407
105,20640,306,407
105,20641,302,408
105,20643,305,412
105,20648,305,412
105,20653,305,412
105,20655,306,407
105,20657,303,410
105,20660,308,404
105,20661,302,408
105,20666,307,403
105,20668,304,409
105,20672,302,408
105,20674,308,404
105,20675,307,403
105,20678,303,401
105,20683,302,408
105,20684,303,401
105,20687,307,403
105,20689,303,401
105,20692,308,404
105,20693,308,404
105,20696,305,412
105,20697,304,409
105,20699,306,407
105,20701,302,408
105,20703,302,408
105,20704,307,403
105,20707,306,407
105,20709,302,408
105,20711,304,409
105,20712,306,407
105,20720,303,401
105,20722,306,407
105,20727,302,408
105,20730,302,408
105,20734,306,407
105,20736,308,404
105,20737,308,404
105,20738,305,412
105,20739,305,412
105,20740,304,409
105,20742,308,404
105,20743,305,412
105,20744,302,408
105,20747,302,408
105,20750,306,407
105,20753,308,404
105,20759,302,408
105,20763,308,404
105,20766,306,407
105,20768,308,404
105,20770,302,408
105,20773,303,401
105,20775,306,407
105,20777,308,404
105,20780,306,407
105,20786,303,401
105,20789,302,408
105,20792,302,408
105,20793,306,407
105,20795,307,403
105,20796,304,409
105,20799,302,408
105,20803,304,409
105,20805,306,407
105,20808,306,407
105,20810,306,407
105,20814,301,405
105,20816,306,407
105,20820,306,407
105,20822,306,407
105,20824,304,409
105,20827,303,401
105,20830,307,403
105,20832,306,407
105,20836,301,405
105,20840,303,401
105,20841,307,403
105,20842,308,404
105,20846,302,408
105,20849,305,412
105,20854,302,408
105,20858,303,401
105,20860,302,408
105,20862,307,403
105,20868,308,404
105,20869,306,407
105,20873,302,408
105,20875,302,408
105,20876,304,409
105,20877,308,404
105,20879,305,412
105,20880,305,412
105,20885,306,407
105,20886,303,410
105,20888,303,401
105,20896,307,403
105,20897,306,407
105,20899,302,408
105,20901,303,410
105,20911,301,405
105,20913,306,407
105,20914,302,408
105,20916,306,407
105,20917,302,408
105,20920,306,407
105,20924,306,407
105,20925,306,407
105,20929,308,404
105,20932,303,401
105,20933,302,408
105,20937,308,404
105,20939,308,404
105,20942,305,412
105,20944,301,405
105,20945,306,407
105,20949,307,403
105,20951,302,408
105,20952,306,407
105,20953,302,408
105,20955,304,409
105,20956,307,403
105,20957,305,412
105,20961,307,403
105,20973,306,407
105,20980,303,401
105,20981,304,409
105,20991,302,408
105,20994,302,408
105,20996,306,407
105,20997,305,412
105,21000,301,405
105,21001,305,412
105,21011,302,408
105,21016,308,404
105,21022,306,407
105,21023,306,407
105,21026,306,407
105,21027,302,408
105,21034,306,407
105,21037,308,404
105,21038,308,404
105,21039,306,407
105,21044,302,408
105,21046,302,408
105,21049,304,409
105,21053,306,407
105,21054,308,404
105,21056,306,407
105,21060,302,408
105,21061,308,404
105,21062,302,408
105,21063,302,408
105,21064,308,404
105,21067,302,408
105,21068,305,412
105,21075,303,401
105,21076,302,408
105,21081,307,403
105,21082,306,407
105,21085,305,412
105,21088,301,405
105,21090,302,408
105,21097,308,404
105,21100,302,408
105,21101,308,404
105,21103,306,407
105,21105,308,404
105,21109,302,408
105,21110,307,403
105,21111,303,410
105,21115,307,403
105,21117,306,407
105,21119,305,412
105,21124,307,403
105,21127,302,408
105,21129,302,408
105,21130,305,412
105,21135,308,404
105,21144,303,401
105,21147,306,407
105,21149,304,409
105,21151,306,407
105,21154,306,407
105,21156,302,408
105,21157,308,404
105,21158,306,407
105,21160,306,407
105,21164,302,408
105,21168,308,404
105,21180,303,401
105,21183,307,403
105,21184,303,401
105,21188,303,410
105,21192,303,411
105,21195,302,408
105,21198,306,407
105,21201,306,407
105,21204,308,404
105,21206,306,407
105,21211,303,401
105,21212,306,407
105,21215,303,401
105,21216,306,407
105,21219,304,409
105,21220,305,412
105,21221,306,407
105,21224,306,407
105,21225,306,407
105,21229,305,412
105,21230,305,412
105,21235,306,407
105,21236,303,410
105,21238,308,404
105,21240,302,408
105,21245,302,408
105,21249,307,403
105,21252,306,407
105,21253,306,407
105,21255,306,407
105,21260,301,405
105,21268,307,403
105,21270,308,404
105,21271,306,407
105,21274,305,412
105,21278,303,401
105,21284,306,407
105,21285,306,407
105,21290,305,412
105,21292,303,410
105,21296,304,409
105,21298,306,407
105,21306,306,407
105,21312,302,408
105,21314,308,404
105,21318,303,401
105,21320,306,407
105,21321,306,407
105,21323,302,408
105,21324,301,405
105,21326,307,403
105,21328,303,410
105,21329,308,404
105,21340,304,409
105,21346,306,407
105,21354,308,404
105,21358,306,407
105,21359,306,407
105,21361,303,401
105,21363,305,412
105,21369,306,407
105,21373,306,407
105,21376,308,404
105,21379,305,412
105,21381,306,407
105,21386,306,407
105,21388,302,408
105,21389,308,404
105,21393,307,403
105,21394,306,407
105,21398,308,404
105,21405,305,412
105,21406,303,401
105,21407,308,404
105,21410,306,407
105,21415,305,412
105,21416,308,404
105,21420,307,403
105,21424,306,407
105,21430,306,407
105,21431,302,408
105,21432,308,404
105,21433,304,409
105,21435,308,404
105,21437,302,408
105,21440,305,412
105,21444,307,403
105,21446,308,404
105,21450,302,408
105,21451,308,404
105,21454,304,409
105,21456,306,407
105,21462,308,404
105,21465,302,408
105,21467,306,407
105,21468,305,412
105,21480,303,401
105,21484,305,412
105,21488,307,403
105,21490,306,407
105,21492,306,407
105,21496,307,403
105,21497,306,407
105,21500,308,404
105,21501,306,407
105,21502,302,408
105,21504,302,408
105,21505,305,412
105,21507,306,407
105,21508,308,404
105,21509,305,412
105,21510,302,408
105,21521,306,407
105,21523,306,407
105,21524,307,403
105,21529,304,409
105,21530,301,405
105,21532,304,409
105,21546,306,407
105,21549,307,403
105,21550,301,405
105,21553,306,407
105,21555,303,410
105,21557,307,403
105,21562,306,407
105,21573,306,407
105,21574,304,409
105,21583,305,412
105,21589,306,407
105,21596,302,408
105,21597,302,408
105,21601,306,407
105,21606,302,408
105,21607,306,407
105,21612,304,409
105,21614,306,407
105,21617,303,401
105,21619,306,402
105,21621,308,404
105,21626,308,404
105,21629,306,407
105,21630,308,404
105,21631,302,408
105,21636,307,403
105,21639,308,404
105,21644,303,401
105,21648,306,407
105,21650,303,401
105,21651,308,404
105,21652,302,408
105,21653,306,407
105,21659,306,407
105,21661,306,407
105,21664,307,403
105,21667,307,403
105,21675,305,412
105,21678,302,408
105,21681,302,408
105,21683,302,408
105,21687,306,407
105,21691,301,405
105,21698,308,404
105,21700,302,408
105,21703,305,412
105,21709,302,408
105,21715,302,408
105,21716,307,403
105,21727,306,407
105,21729,308,404
105,21730,302,408
105,21731,301,405
105,21732,304,409
105,21735,306,407
105,21737,307,403
105,21743,307,403
105,21749,303,401
105,21750,306,407
105,21751,306,402
105,21754,305,412
105,21755,307,403
105,21757,303,406
105,21758,302,408
105,21759,302,408
105,21768,307,403
105,21772,307,403
105,21777,302,408
105,21779,307,403
105,21780,306,407
105,21781,307,403
105,21785,305,412
105,21788,304,409
105,21791,302,408
105,21794,306,407
105,21795,306,407
105,21801,301,405
105,21807,303,410
105,21809,307,403
105,21814,306,407
105,21819,306,402
105,21821,303,401
105,21822,307,403
105,21823,302,408
105,21828,304,409
105,21829,302,408
105,21835,308,404
105,21839,307,403
105,21840,302,408
105,21854,308,404
105,21855,302,408
105,21860,304,409
105,21867,301,405
105,21871,306,407
105,21875,302,408
105,21878,305,412
105,21879,306,407
105,21881,306,407
105,21883,306,407
105,21884,306,407
105,21892,303,410
105,21893,306,407
105,21895,308,404
105,21900,307,403
105,21902,308,404
105,21903,305,412
105,21911,306,407
105,21913,306,407
105,21914,306,407
105,21915,303,410
105,21916,305,412
105,21917,305,412
105,21923,307,403
105,21925,302,408
105,21928,308,404
105,21942,306,407
105,21951,307,403
105,21953,307,403
105,21954,302,408
105,21961,308,404
105,21964,303,410
105,21966,307,403
105,21967,302,408
105,21973,308,404
105,21974,306,407
105,21977,307,403
105,21978,307,403
105,21980,303,401
105,21982,305,412
105,21986,301,405
105,21994,303,401
105,21995,306,407
105,22004,303,401
105,22005,308,404
105,22006,302,408
105,22007,302,408
105,22008,308,404
105,22009,306,407
105,22013,303,401
105,22015,304,409
105,22021,307,403
105,22025,306,407
105,22028,305,412
105,22029,301,405
105,22030,307,403
105,22035,305,412
105,22040,304,409
105,22045,302,408
105,22046,305,412
105,22048,306,407
105,22050,308,404
105,22052,302,408
105,22056,302,408
105,22058,302,408
105,22059,305,412
105,22066,307,403
105,22072,305,412
105,22075,307,403
105,22083,303,401
105,22084,302,408
